,rowNumber,predictedValues
14819,14819, <=50K
14820,14820, <=50K
14821,14821, >50K
14822,14822, >50K
14823,14823, >50K
14824,14824, >50K
14825,14825, >50K
14826,14826, >50K
14827,14827, >50K
14828,14828, <=50K
14829,14829, >50K
14830,14830, >50K
14831,14831, >50K
14832,14832, >50K
14833,14833, >50K
14834,14834, >50K
14835,14835, >50K
14836,14836, >50K
14837,14837, >50K
14838,14838, >50K
14839,14839, >50K
14840,14840, >50K
14841,14841, >50K
14842,14842, >50K
14843,14843, >50K
14844,14844, >50K
14845,14845, >50K
14846,14846, >50K
14847,14847, >50K
14848,14848, >50K
14849,14849, >50K
14850,14850, <=50K
14851,14851, >50K
14852,14852, >50K
14853,14853, >50K
14854,14854, >50K
14855,14855, >50K
14856,14856, >50K
14857,14857, >50K
14858,14858, >50K
14859,14859, <=50K
14860,14860, >50K
14861,14861, >50K
14862,14862, >50K
14863,14863, >50K
14864,14864, >50K
14865,14865, >50K
14866,14866, <=50K
14867,14867, >50K
14868,14868, >50K
14869,14869, >50K
14870,14870, <=50K
14871,14871, >50K
14872,14872, >50K
14873,14873, >50K
14874,14874, >50K
14875,14875, >50K
14876,14876, >50K
14877,14877, >50K
14878,14878, >50K
14879,14879, >50K
14880,14880, >50K
14881,14881, <=50K
14882,14882, >50K
14883,14883, >50K
14884,14884, >50K
14885,14885, >50K
14886,14886, >50K
14887,14887, >50K
14888,14888, >50K
14889,14889, >50K
14890,14890, >50K
14891,14891, >50K
14892,14892, >50K
14893,14893, >50K
14894,14894, >50K
14895,14895, >50K
14896,14896, >50K
14897,14897, >50K
14898,14898, >50K
14899,14899, >50K
14900,14900, >50K
14901,14901, >50K
14902,14902, >50K
14903,14903, >50K
14904,14904, >50K
14905,14905, <=50K
14906,14906, >50K
14907,14907, >50K
14908,14908, >50K
14909,14909, >50K
14910,14910, <=50K
14911,14911, <=50K
14912,14912, >50K
14913,14913, >50K
14914,14914, <=50K
14915,14915, >50K
14916,14916, >50K
14917,14917, >50K
14918,14918, >50K
14919,14919, >50K
14920,14920, >50K
14921,14921, >50K
14922,14922, >50K
14923,14923, >50K
14924,14924, >50K
14925,14925, >50K
14926,14926, >50K
14927,14927, >50K
14928,14928, >50K
14929,14929, <=50K
14930,14930, >50K
14931,14931, >50K
14932,14932, <=50K
14933,14933, >50K
14934,14934, >50K
14935,14935, >50K
14936,14936, >50K
14937,14937, >50K
14938,14938, >50K
14939,14939, >50K
14940,14940, >50K
14941,14941, >50K
14942,14942, >50K
14943,14943, >50K
14944,14944, >50K
14945,14945, >50K
14946,14946, >50K
14947,14947, >50K
14948,14948, >50K
14949,14949, >50K
14950,14950, <=50K
14951,14951, >50K
14952,14952, >50K
14953,14953, <=50K
14954,14954, >50K
14955,14955, >50K
14956,14956, >50K
14957,14957, >50K
14958,14958, >50K
14959,14959, <=50K
14960,14960, >50K
14961,14961, >50K
14962,14962, >50K
14963,14963, >50K
14964,14964, >50K
14965,14965, >50K
14966,14966, >50K
14967,14967, >50K
14968,14968, >50K
14969,14969, >50K
14970,14970, >50K
14971,14971, >50K
14972,14972, <=50K
14973,14973, >50K
14974,14974, >50K
14975,14975, >50K
14976,14976, >50K
14977,14977, >50K
14978,14978, >50K
14979,14979, >50K
14980,14980, >50K
14981,14981, >50K
14982,14982, >50K
14983,14983, >50K
14984,14984, >50K
14985,14985, <=50K
14986,14986, >50K
14987,14987, >50K
14988,14988, >50K
14989,14989, >50K
14990,14990, >50K
14991,14991, >50K
14992,14992, >50K
14993,14993, >50K
14994,14994, >50K
14995,14995, >50K
14996,14996, >50K
14997,14997, >50K
14998,14998, >50K
14999,14999, >50K
15000,15000, >50K
15001,15001, <=50K
15002,15002, >50K
15003,15003, >50K
15004,15004, >50K
15005,15005, <=50K
15006,15006, >50K
15007,15007, <=50K
15008,15008, >50K
15009,15009, >50K
15010,15010, >50K
15011,15011, >50K
15012,15012, >50K
15013,15013, >50K
15014,15014, >50K
15015,15015, >50K
15016,15016, >50K
15017,15017, >50K
15018,15018, >50K
15019,15019, >50K
15020,15020, >50K
15021,15021, >50K
15022,15022, >50K
15023,15023, >50K
15024,15024, >50K
15025,15025, >50K
15026,15026, >50K
15027,15027, >50K
15028,15028, >50K
15029,15029, <=50K
15030,15030, >50K
15031,15031, >50K
15032,15032, >50K
15033,15033, >50K
15034,15034, <=50K
15035,15035, >50K
15036,15036, >50K
15037,15037, >50K
15038,15038, >50K
15039,15039, >50K
15040,15040, >50K
15041,15041, >50K
15042,15042, >50K
15043,15043, >50K
15044,15044, >50K
15045,15045, >50K
15046,15046, >50K
15047,15047, >50K
15048,15048, <=50K
15049,15049, >50K
15050,15050, >50K
15051,15051, <=50K
15052,15052, >50K
15053,15053, >50K
15054,15054, >50K
15055,15055, >50K
15056,15056, >50K
15057,15057, >50K
15058,15058, >50K
15059,15059, >50K
15060,15060, >50K
15061,15061, <=50K
15062,15062, >50K
15063,15063, >50K
15064,15064, >50K
15065,15065, >50K
15066,15066, >50K
15067,15067, >50K
15068,15068, <=50K
15069,15069, >50K
15070,15070, >50K
15071,15071, >50K
15072,15072, >50K
15073,15073, >50K
15074,15074, >50K
15075,15075, >50K
15076,15076, >50K
15077,15077, >50K
15078,15078, >50K
15079,15079, >50K
15080,15080, >50K
15081,15081, >50K
15082,15082, >50K
15083,15083, >50K
15084,15084, >50K
15085,15085, >50K
15086,15086, >50K
15087,15087, >50K
15088,15088, >50K
15089,15089, >50K
15090,15090, <=50K
15091,15091, <=50K
15092,15092, <=50K
15093,15093, >50K
15094,15094, >50K
15095,15095, >50K
15096,15096, >50K
15097,15097, >50K
15098,15098, >50K
15099,15099, >50K
15100,15100, >50K
15101,15101, >50K
15102,15102, >50K
15103,15103, >50K
15104,15104, >50K
15105,15105, >50K
15106,15106, >50K
15107,15107, >50K
15108,15108, >50K
15109,15109, >50K
15110,15110, >50K
15111,15111, >50K
15112,15112, >50K
15113,15113, >50K
15114,15114, >50K
15115,15115, >50K
15116,15116, >50K
15117,15117, >50K
15118,15118, >50K
15119,15119, >50K
15120,15120, >50K
15121,15121, <=50K
15122,15122, >50K
15123,15123, >50K
15124,15124, >50K
15125,15125, >50K
15126,15126, >50K
15127,15127, <=50K
15128,15128, >50K
15129,15129, >50K
15130,15130, >50K
15131,15131, >50K
15132,15132, >50K
15133,15133, >50K
15134,15134, >50K
15135,15135, >50K
15136,15136, >50K
15137,15137, >50K
15138,15138, >50K
15139,15139, <=50K
15140,15140, >50K
15141,15141, >50K
15142,15142, >50K
15143,15143, >50K
15144,15144, >50K
15145,15145, >50K
15146,15146, >50K
15147,15147, >50K
15148,15148, >50K
15149,15149, >50K
15150,15150, >50K
15151,15151, >50K
15152,15152, >50K
15153,15153, >50K
15154,15154, >50K
15155,15155, >50K
15156,15156, >50K
15157,15157, >50K
15158,15158, >50K
15159,15159, >50K
15160,15160, >50K
15161,15161, >50K
15162,15162, >50K
15163,15163, >50K
15164,15164, >50K
15165,15165, >50K
15166,15166, >50K
15167,15167, <=50K
15168,15168, <=50K
15169,15169, >50K
15170,15170, >50K
15171,15171, >50K
15172,15172, >50K
15173,15173, >50K
15174,15174, <=50K
15175,15175, >50K
15176,15176, >50K
15177,15177, >50K
15178,15178, >50K
15179,15179, >50K
15180,15180, >50K
15181,15181, >50K
15182,15182, >50K
15183,15183, >50K
15184,15184, >50K
15185,15185, >50K
15186,15186, >50K
15187,15187, >50K
15188,15188, >50K
15189,15189, >50K
15190,15190, >50K
15191,15191, >50K
15192,15192, >50K
15193,15193, >50K
15194,15194, >50K
15195,15195, >50K
15196,15196, >50K
15197,15197, >50K
15198,15198, >50K
15199,15199, <=50K
15200,15200, >50K
15201,15201, >50K
15202,15202, >50K
15203,15203, >50K
15204,15204, >50K
15205,15205, >50K
15206,15206, >50K
15207,15207, >50K
15208,15208, >50K
15209,15209, >50K
15210,15210, >50K
15211,15211, >50K
15212,15212, >50K
15213,15213, >50K
15214,15214, >50K
15215,15215, >50K
15216,15216, >50K
15217,15217, >50K
15218,15218, >50K
15219,15219, >50K
15220,15220, <=50K
15221,15221, >50K
15222,15222, <=50K
15223,15223, >50K
15224,15224, >50K
15225,15225, >50K
15226,15226, >50K
15227,15227, >50K
15228,15228, >50K
15229,15229, >50K
15230,15230, <=50K
15231,15231, >50K
15232,15232, >50K
15233,15233, >50K
15234,15234, >50K
15235,15235, >50K
15236,15236, >50K
15237,15237, >50K
15238,15238, >50K
15239,15239, >50K
15240,15240, <=50K
15241,15241, >50K
15242,15242, >50K
15243,15243, >50K
15244,15244, >50K
15245,15245, >50K
15246,15246, <=50K
15247,15247, <=50K
15248,15248, >50K
15249,15249, >50K
15250,15250, >50K
15251,15251, <=50K
15252,15252, >50K
15253,15253, <=50K
15254,15254, >50K
15255,15255, >50K
15256,15256, >50K
15257,15257, <=50K
15258,15258, <=50K
15259,15259, >50K
15260,15260, >50K
15261,15261, >50K
15262,15262, >50K
15263,15263, >50K
15264,15264, >50K
15265,15265, >50K
15266,15266, >50K
15267,15267, >50K
15268,15268, >50K
15269,15269, >50K
15270,15270, >50K
15271,15271, >50K
15272,15272, >50K
15273,15273, >50K
15274,15274, >50K
15275,15275, >50K
15276,15276, >50K
15277,15277, >50K
15278,15278, >50K
15279,15279, >50K
15280,15280, >50K
15281,15281, >50K
15282,15282, >50K
15283,15283, >50K
15284,15284, >50K
15285,15285, >50K
15286,15286, >50K
15287,15287, >50K
15288,15288, >50K
15289,15289, >50K
15290,15290, >50K
15291,15291, >50K
15292,15292, >50K
15293,15293, >50K
15294,15294, >50K
15295,15295, >50K
15296,15296, >50K
15297,15297, >50K
15298,15298, >50K
15299,15299, >50K
15300,15300, >50K
15301,15301, >50K
15302,15302, <=50K
15303,15303, >50K
15304,15304, >50K
15305,15305, >50K
15306,15306, >50K
15307,15307, >50K
15308,15308, >50K
15309,15309, >50K
15310,15310, >50K
15311,15311, >50K
15312,15312, >50K
15313,15313, >50K
15314,15314, >50K
15315,15315, >50K
15316,15316, <=50K
15317,15317, <=50K
15318,15318, >50K
15319,15319, >50K
15320,15320, >50K
15321,15321, >50K
15322,15322, >50K
15323,15323, <=50K
15324,15324, >50K
15325,15325, >50K
15326,15326, >50K
15327,15327, >50K
15328,15328, >50K
15329,15329, <=50K
15330,15330, >50K
15331,15331, >50K
15332,15332, <=50K
15333,15333, >50K
15334,15334, >50K
15335,15335, >50K
15336,15336, <=50K
15337,15337, >50K
15338,15338, >50K
15339,15339, <=50K
15340,15340, >50K
15341,15341, >50K
15342,15342, <=50K
15343,15343, >50K
15344,15344, <=50K
15345,15345, >50K
15346,15346, >50K
15347,15347, >50K
15348,15348, >50K
15349,15349, >50K
15350,15350, >50K
15351,15351, >50K
15352,15352, >50K
15353,15353, >50K
15354,15354, >50K
15355,15355, >50K
15356,15356, >50K
15357,15357, >50K
15358,15358, >50K
15359,15359, >50K
15360,15360, >50K
15361,15361, >50K
15362,15362, <=50K
15363,15363, >50K
15364,15364, >50K
15365,15365, >50K
15366,15366, >50K
15367,15367, >50K
15368,15368, >50K
15369,15369, >50K
15370,15370, >50K
15371,15371, >50K
15372,15372, >50K
15373,15373, >50K
15374,15374, >50K
15375,15375, >50K
15376,15376, >50K
15377,15377, >50K
15378,15378, >50K
15379,15379, >50K
15380,15380, >50K
15381,15381, >50K
15382,15382, >50K
15383,15383, >50K
15384,15384, >50K
15385,15385, >50K
15386,15386, <=50K
15387,15387, >50K
15388,15388, >50K
15389,15389, >50K
15390,15390, >50K
15391,15391, >50K
15392,15392, >50K
15393,15393, >50K
15394,15394, >50K
15395,15395, >50K
15396,15396, >50K
15397,15397, >50K
15398,15398, >50K
15399,15399, >50K
15400,15400, >50K
15401,15401, >50K
15402,15402, <=50K
15403,15403, >50K
15404,15404, >50K
15405,15405, >50K
15406,15406, >50K
15407,15407, <=50K
15408,15408, >50K
15409,15409, >50K
15410,15410, >50K
15411,15411, >50K
15412,15412, >50K
15413,15413, >50K
15414,15414, >50K
15415,15415, >50K
15416,15416, >50K
15417,15417, >50K
15418,15418, >50K
15419,15419, >50K
15420,15420, <=50K
15421,15421, <=50K
15422,15422, >50K
15423,15423, <=50K
15424,15424, <=50K
15425,15425, >50K
15426,15426, >50K
15427,15427, >50K
15428,15428, >50K
15429,15429, >50K
15430,15430, <=50K
15431,15431, >50K
15432,15432, >50K
15433,15433, >50K
15434,15434, >50K
15435,15435, >50K
15436,15436, >50K
15437,15437, >50K
15438,15438, >50K
15439,15439, >50K
15440,15440, >50K
15441,15441, >50K
15442,15442, <=50K
15443,15443, >50K
15444,15444, >50K
15445,15445, >50K
15446,15446, >50K
15447,15447, >50K
15448,15448, >50K
15449,15449, >50K
15450,15450, >50K
15451,15451, >50K
15452,15452, >50K
15453,15453, >50K
15454,15454, >50K
15455,15455, <=50K
15456,15456, >50K
15457,15457, <=50K
15458,15458, >50K
15459,15459, >50K
15460,15460, >50K
15461,15461, <=50K
15462,15462, >50K
15463,15463, >50K
15464,15464, >50K
15465,15465, >50K
15466,15466, <=50K
15467,15467, >50K
15468,15468, >50K
15469,15469, >50K
15470,15470, >50K
15471,15471, >50K
15472,15472, >50K
15473,15473, >50K
15474,15474, >50K
15475,15475, >50K
15476,15476, >50K
15477,15477, >50K
15478,15478, >50K
15479,15479, >50K
15480,15480, >50K
15481,15481, >50K
15482,15482, <=50K
15483,15483, >50K
15484,15484, >50K
15485,15485, <=50K
15486,15486, >50K
15487,15487, >50K
15488,15488, >50K
15489,15489, >50K
15490,15490, >50K
15491,15491, >50K
15492,15492, >50K
15493,15493, <=50K
15494,15494, >50K
15495,15495, >50K
15496,15496, >50K
15497,15497, >50K
15498,15498, >50K
15499,15499, <=50K
15500,15500, >50K
15501,15501, >50K
15502,15502, >50K
15503,15503, >50K
15504,15504, >50K
15505,15505, <=50K
15506,15506, >50K
15507,15507, >50K
15508,15508, >50K
15509,15509, >50K
15510,15510, >50K
15511,15511, >50K
15512,15512, <=50K
15513,15513, >50K
15514,15514, >50K
15515,15515, >50K
15516,15516, >50K
15517,15517, <=50K
15518,15518, <=50K
15519,15519, >50K
15520,15520, >50K
15521,15521, >50K
15522,15522, <=50K
15523,15523, >50K
15524,15524, >50K
15525,15525, >50K
15526,15526, >50K
15527,15527, >50K
15528,15528, <=50K
15529,15529, >50K
15530,15530, >50K
15531,15531, >50K
15532,15532, >50K
15533,15533, <=50K
15534,15534, >50K
15535,15535, >50K
15536,15536, <=50K
15537,15537, >50K
15538,15538, >50K
15539,15539, >50K
15540,15540, >50K
15541,15541, >50K
15542,15542, >50K
15543,15543, >50K
15544,15544, >50K
15545,15545, >50K
15546,15546, <=50K
15547,15547, >50K
15548,15548, >50K
15549,15549, <=50K
15550,15550, >50K
15551,15551, <=50K
15552,15552, <=50K
15553,15553, >50K
15554,15554, >50K
15555,15555, >50K
15556,15556, >50K
15557,15557, >50K
15558,15558, >50K
15559,15559, >50K
15560,15560, >50K
15561,15561, >50K
15562,15562, >50K
15563,15563, >50K
15564,15564, >50K
15565,15565, >50K
15566,15566, >50K
15567,15567, >50K
15568,15568, >50K
15569,15569, >50K
15570,15570, >50K
15571,15571, >50K
15572,15572, <=50K
15573,15573, >50K
15574,15574, >50K
15575,15575, >50K
15576,15576, >50K
15577,15577, <=50K
15578,15578, >50K
15579,15579, >50K
15580,15580, >50K
15581,15581, >50K
15582,15582, <=50K
15583,15583, >50K
15584,15584, >50K
15585,15585, >50K
15586,15586, >50K
15587,15587, >50K
15588,15588, >50K
15589,15589, >50K
15590,15590, <=50K
15591,15591, >50K
15592,15592, >50K
15593,15593, >50K
15594,15594, >50K
15595,15595, >50K
15596,15596, >50K
15597,15597, >50K
15598,15598, <=50K
15599,15599, >50K
15600,15600, >50K
15601,15601, >50K
15602,15602, >50K
15603,15603, >50K
15604,15604, >50K
15605,15605, >50K
15606,15606, >50K
15607,15607, >50K
15608,15608, <=50K
15609,15609, >50K
15610,15610, >50K
15611,15611, >50K
15612,15612, <=50K
15613,15613, <=50K
15614,15614, >50K
15615,15615, >50K
15616,15616, >50K
15617,15617, >50K
15618,15618, >50K
15619,15619, >50K
15620,15620, <=50K
15621,15621, >50K
15622,15622, >50K
15623,15623, >50K
15624,15624, >50K
15625,15625, >50K
15626,15626, <=50K
15627,15627, >50K
15628,15628, >50K
15629,15629, >50K
15630,15630, >50K
15631,15631, <=50K
15632,15632, >50K
15633,15633, <=50K
15634,15634, >50K
15635,15635, <=50K
15636,15636, >50K
15637,15637, >50K
15638,15638, >50K
15639,15639, >50K
15640,15640, >50K
15641,15641, >50K
15642,15642, >50K
15643,15643, >50K
15644,15644, >50K
15645,15645, <=50K
15646,15646, >50K
15647,15647, >50K
15648,15648, >50K
15649,15649, >50K
15650,15650, >50K
15651,15651, >50K
15652,15652, >50K
15653,15653, >50K
15654,15654, <=50K
15655,15655, >50K
15656,15656, >50K
15657,15657, >50K
15658,15658, >50K
15659,15659, >50K
15660,15660, >50K
15661,15661, >50K
15662,15662, >50K
15663,15663, <=50K
15664,15664, <=50K
15665,15665, >50K
15666,15666, >50K
15667,15667, >50K
15668,15668, >50K
15669,15669, <=50K
15670,15670, >50K
15671,15671, <=50K
15672,15672, >50K
15673,15673, >50K
15674,15674, >50K
15675,15675, >50K
15676,15676, >50K
15677,15677, >50K
15678,15678, >50K
15679,15679, >50K
15680,15680, >50K
15681,15681, >50K
15682,15682, >50K
15683,15683, >50K
15684,15684, >50K
15685,15685, >50K
15686,15686, >50K
15687,15687, >50K
15688,15688, >50K
15689,15689, >50K
15690,15690, >50K
15691,15691, >50K
15692,15692, >50K
15693,15693, >50K
15694,15694, >50K
15695,15695, >50K
15696,15696, >50K
15697,15697, >50K
15698,15698, >50K
15699,15699, >50K
15700,15700, >50K
15701,15701, >50K
15702,15702, >50K
15703,15703, >50K
15704,15704, >50K
15705,15705, >50K
15706,15706, >50K
15707,15707, >50K
15708,15708, >50K
15709,15709, <=50K
15710,15710, >50K
15711,15711, <=50K
15712,15712, >50K
15713,15713, >50K
15714,15714, >50K
15715,15715, <=50K
15716,15716, <=50K
15717,15717, >50K
15718,15718, >50K
15719,15719, <=50K
15720,15720, >50K
15721,15721, >50K
15722,15722, <=50K
15723,15723, >50K
15724,15724, >50K
15725,15725, >50K
15726,15726, >50K
15727,15727, >50K
15728,15728, >50K
15729,15729, >50K
15730,15730, <=50K
15731,15731, >50K
15732,15732, >50K
15733,15733, <=50K
15734,15734, >50K
15735,15735, >50K
15736,15736, >50K
15737,15737, >50K
15738,15738, >50K
15739,15739, >50K
15740,15740, >50K
15741,15741, >50K
15742,15742, >50K
15743,15743, <=50K
15744,15744, >50K
15745,15745, <=50K
15746,15746, >50K
15747,15747, >50K
15748,15748, >50K
15749,15749, >50K
15750,15750, <=50K
15751,15751, >50K
15752,15752, >50K
15753,15753, <=50K
15754,15754, >50K
15755,15755, >50K
15756,15756, >50K
15757,15757, >50K
15758,15758, >50K
15759,15759, >50K
15760,15760, >50K
15761,15761, >50K
15762,15762, >50K
15763,15763, >50K
15764,15764, <=50K
15765,15765, >50K
15766,15766, <=50K
15767,15767, <=50K
15768,15768, >50K
15769,15769, >50K
15770,15770, >50K
15771,15771, >50K
15772,15772, >50K
15773,15773, >50K
15774,15774, >50K
15775,15775, >50K
15776,15776, >50K
15777,15777, >50K
15778,15778, >50K
15779,15779, <=50K
15780,15780, >50K
15781,15781, >50K
15782,15782, >50K
15783,15783, >50K
15784,15784, >50K
15785,15785, <=50K
15786,15786, >50K
15787,15787, <=50K
15788,15788, >50K
15789,15789, >50K
15790,15790, >50K
15791,15791, >50K
15792,15792, <=50K
15793,15793, >50K
15794,15794, >50K
15795,15795, <=50K
15796,15796, >50K
15797,15797, >50K
15798,15798, >50K
15799,15799, <=50K
15800,15800, >50K
15801,15801, >50K
15802,15802, >50K
15803,15803, >50K
15804,15804, >50K
15805,15805, >50K
15806,15806, >50K
15807,15807, >50K
15808,15808, >50K
15809,15809, >50K
15810,15810, >50K
15811,15811, >50K
15812,15812, >50K
15813,15813, >50K
15814,15814, >50K
15815,15815, >50K
15816,15816, >50K
15817,15817, >50K
15818,15818, >50K
15819,15819, >50K
15820,15820, >50K
15821,15821, >50K
15822,15822, <=50K
15823,15823, >50K
15824,15824, >50K
15825,15825, >50K
15826,15826, >50K
15827,15827, <=50K
15828,15828, >50K
15829,15829, >50K
15830,15830, >50K
15831,15831, >50K
15832,15832, >50K
15833,15833, >50K
15834,15834, >50K
15835,15835, >50K
15836,15836, >50K
15837,15837, >50K
15838,15838, >50K
15839,15839, >50K
15840,15840, >50K
15841,15841, >50K
15842,15842, >50K
15843,15843, >50K
15844,15844, >50K
15845,15845, <=50K
15846,15846, >50K
15847,15847, <=50K
15848,15848, >50K
15849,15849, >50K
15850,15850, >50K
15851,15851, >50K
15852,15852, >50K
15853,15853, >50K
15854,15854, >50K
15855,15855, >50K
15856,15856, >50K
15857,15857, >50K
15858,15858, >50K
15859,15859, >50K
15860,15860, >50K
15861,15861, >50K
15862,15862, >50K
15863,15863, >50K
15864,15864, >50K
15865,15865, >50K
15866,15866, >50K
15867,15867, >50K
15868,15868, >50K
15869,15869, >50K
15870,15870, >50K
15871,15871, >50K
15872,15872, >50K
15873,15873, >50K
15874,15874, >50K
15875,15875, <=50K
15876,15876, <=50K
15877,15877, >50K
15878,15878, <=50K
15879,15879, >50K
15880,15880, >50K
15881,15881, >50K
15882,15882, >50K
15883,15883, >50K
15884,15884, >50K
15885,15885, >50K
15886,15886, >50K
15887,15887, <=50K
15888,15888, >50K
15889,15889, >50K
15890,15890, >50K
15891,15891, >50K
15892,15892, <=50K
15893,15893, >50K
15894,15894, >50K
15895,15895, >50K
15896,15896, >50K
15897,15897, <=50K
15898,15898, >50K
15899,15899, >50K
15900,15900, >50K
15901,15901, >50K
15902,15902, <=50K
15903,15903, <=50K
15904,15904, <=50K
15905,15905, >50K
15906,15906, >50K
15907,15907, <=50K
15908,15908, >50K
15909,15909, >50K
15910,15910, >50K
15911,15911, >50K
15912,15912, <=50K
15913,15913, <=50K
15914,15914, >50K
15915,15915, >50K
15916,15916, >50K
15917,15917, >50K
15918,15918, >50K
15919,15919, <=50K
